person_id,name,born,died
nm0201239,"Bobby Darin",1936,1973
nm0662240,"Fess Parker",1924,2010
nm0006260,"Leonard Rosenman",1924,2008
nm0639058,"Jean Négroni",1920,2005
nm0374453,"André Heinrich",1923,2014
nm0034889,"Ichirô Arishima",1916,1987
nm0393094,"Ishirô Honda",1911,1993
nm0782883,"Shin'ichi Sekizawa",1921,1992
nm0397170,"Bruce Howard",1925,2012
nm0065184,"John Beck",1909,1993
nm0367431,"Anthony Harvey",1930,2017
nm0725765,"Nelson Riddle",1921,1985
nm0005807,"Oswald Morris",1915,2014
nm0880840,"Jolanta Umecka",,
nm0325228,"Jakub Goldberg",1924,2002
nm0366866,"Mariette Hartley",1940,
nm0411770,"Yûnosuke Itô",1919,1980
nm0945491,"Shûgorô Yamamoto",1903,1967
nm0329746,"Claudio Gora",1913,1998
nm0531431,"Ruggero Maccari",1919,1989
nm0524597,"Michael Luciano",1909,1992
nm0011741,"Wesley Addy",1913,1996
nm0000736,"Robert Aldrich",1918,1983
nm0268230,"Henry Farrell",1920,2006
nm0000338,"Francis Ford Coppola",1939,
nm0000634,"Peter Sellers",1925,1980
nm0001715,"George C. Scott",1927,1999
nm0001330,"Sterling Hayden",1916,1986
nm0816143,"Terry Southern",1924,1995
nm0623658,"Patricia Neal",1926,2010
nm0728688,"Martin Ritt",1914,1990
nm0573505,"Larry McMurtry",1936,
nm0741704,"Tania Rose",1920,2015
nm0035925,"Todd Armstrong",1937,1992
nm0149548,"Don Chaffey",1917,1990
nm0713833,"Jan Read",1917,2012
nm0722559,"Apollonios Rhodios",,
nm0020767,"Lewis M. Allen",1922,2003
nm0391430,"Tom Hollyman",1919,2009
nm0289450,"Arnoldo Foà",1916,2014
nm0158971,"Pierre Cholot",,
nm0461070,"Sandra Knight",1940,
nm0588241,"Dick Miller",1928,2019
nm0852999,"Peter Taylor",1922,1997
nm0367156,"William Hartnell",1908,1975
nm0000755,"Lindsay Anderson",1923,1994
nm0314281,"Roberto Gerhard",1896,1970
nm0948772,"Susannah York",1939,2011
nm0447499,"Rachel Kempson",1910,2003
nm0276145,"Henry Fielding",1707,1754
nm0011709,"John Addison",1920,1998
nm0665822,"Butch Patrick",1953,
nm0509406,"Norm Liebmann",1928,2010
nm0000086,"Louis de Funès",1914,1983
nm0845969,"Georges Tabet",1905,1984
nm0883582,"Xenia Valderi",,
nm0289974,"Basilio Franchina",1914,2003
nm0170990,"Cy Coleman",1929,2004
nm0001989,"Leslie Caron",1931,
nm0832099,"Peter Stone",1930,2003
nm0850514,"Frank Tarloff",1916,1999
nm0357891,"Guy Hamilton",1922,2016
nm0504513,"Richard Lester",1932,
nm0654079,"Alun Owen",1925,1994
nm0297741,"Yû Fujiki",1931,2005
nm0006136,"Akira Ifukube",1914,2006
nm0005673,"Stanley Cortez",1908,1997
nm0004195,"Gabriel Figueroa",1907,1997
nm0000009,"Richard Burton",1925,1984
nm0006082,"Benjamin Frankel",1906,1973
nm0475823,"Harry Kurnitz",1908,1968
nm0000049,"Henry Mancini",1924,1994
nm0434389,"Larisa Kadochnikova",1937,
nm0660886,"Sergei Parajanov",1924,1990
nm0001907,"Eric Ambler",1909,1998
nm1856964,"Furio M. Monetti",,
nm0603091,"Marcello Morante",1916,2005
nm0030100,"John Aniston",1933,
nm0680460,"Irna Phillips",1901,1973
nm0972383,"Allan Chase",,
nm0179413,"Ted Corday",1908,1966
nm0737226,"Suzanne Rogers",1943,
nm0600500,"King Moody",1929,2001
nm0686857,"Edward Platt",1916,1974
nm0000316,"Mel Brooks",1926,
nm0465728,"Bernie Kopell",1933,
nm0450495,"David Ketchum",1928,
nm0199029,"Reiko Dan",1935,2003
nm0001036,"Geraldine Chaplin",1944,
nm0664985,"Boris Pasternak",1890,1960
nm0003574,"Maurice Jarre",1924,2009
nm0583102,"Eve Meyer",1928,1977
nm0743232,"Arthur A. Ross",1920,2008
nm0791577,"Walter Shenson",1919,2000
nm0112118,"Lois Brooks",,
nm0504496,"Herschell Gordon Lewis",1926,2016
nm1074683,"Dok Stanford",,
nm0700127,"Mikhail Pugovkin",1923,2008
nm0807032,"Aleksei Smirnov",1920,1979
nm0060002,"Vladimir Basov",1923,1987
nm8775625,"Pyotr Feller",,
nm0405054,"Martha Hyer",1924,2014
nm0000125,"Sean Connery",1930,
nm0148041,"Adolfo Celi",1922,1986
nm0394200,"John Hopkins",1931,1998
nm0926525,"Jack Whittingham",1910,1972
nm0006890,"Paul Scofield",1922,2008
nm0001239,"John Frankenheimer",1930,2002
nm0204608,"Frank Davis",1897,1984
nm0914386,"Peter Watkins",1935,
nm0058873,"Peter Bartlett",,
nm0236546,"William Dozier",1908,1991
nm0720106,"Stafford Repp",1918,1974
nm0086636,"Madge Blake",1899,1969
nm0001445,"Martin Landau",1928,2017
nm0313519,"Lynda Day George",1944,
nm0384696,"Steven Hill",1922,2016
nm0000323,"Michael Caine",1933,
nm0287905,"Julia Foster",1943,
nm0738456,"Sonny Rollins",1930,
nm0175036,"Thelma Connell",1912,1976
nm0601476,"Kieron Moore",1924,2007
nm0926723,"Anne Wiazemsky",1947,2017
nm0001842,"Adam West",1928,2017
nm0554169,"Leslie H. Martinson",1915,2016
nm0001553,"Ennio Morricone",1928,
nm0001466,"Sergio Leone",1929,1989
nm0898812,"Luciano Vincenzoni",1926,2013
nm0769249,"Furio Scarpelli",1919,2010
nm1364037,"Konparu Nanri",,
nm0600331,"Roger Montsoret",,
nm0635561,"Lovell Norman",1912,2000
nm0268428,"Dal McKennon",1919,2009
nm0817476,"Irv Spector",1914,1977
nm0644727,"Bob Ogle",1926,1984
nm0723827,"Jean-Louis Richard",1927,2012
nm0748814,"David Rudkin",1936,
nm0111610,"Claudio Brook",1927,1995
nm0860019,"Danièle Thompson",1942,
nm0001279,"William Goldman",1931,2018
nm0531906,"Ross Macdonald",1915,1983
nm0314858,"Jerry Gershwin",1926,1997
nm0440990,"Elliott Kastner",1930,2010
nm0005857,"Edward Scaife",1912,1994
nm0426062,"Richard Johnson",1927,2015
nm0101501,"John Box",1920,2005
nm0384908,"Wendy Hiller",1912,2003
nm0685392,"Nando Pisani",,
nm0366361,"John Davis Hart",,1991
nm0840671,"Seijun Suzuki",1923,2017
nm9803391,"Yasunori Kawauchi",,
nm0973562,"Tetsurô Nakagawa",,
nm0597184,"László Molnár",,
nm0868139,"Pierre Tornade",1930,2012
nm0331453,"René Goscinny",1926,1977
nm0005916,"Sacha Vierny",1919,2001
nm0450262,"Joseph Kessel",1898,1979
nm0140643,"Jean-Claude Carrière",1931,
nm0569825,"Joseph McGrath",1930,
nm0006277,"Lalo Schifrin",1932,
nm0001421,"George Kennedy",1925,2016
nm0668914,"Donn Pearce",1928,
nm0682757,"Frank Pierson",1925,2012
nm0237543,"Hal Dresner",1937,
nm0392392,"Charlene Holt",1928,1996
nm0005849,"Harold Rosson",1895,1988
nm0396455,"Katharine Houghton",1945,
nm1024440,"Hachiro Guryu",,
nm0263006,"Mal Evans",1935,1976
nm2150321,"Roger Graham",,
nm0405695,"Paul Hébert",1924,2017
nm0006191,"Toshirô Mayuzumi",1929,1997
nm0567111,"Carson McCullers",1917,1967
nm0950109,"Terence Young",1915,1994
nm0461425,"Frederick Knott",1916,2002
nm0140588,"Robert Carrington",1928,
nm0358568,"Jane-Howard Hammerstein",1934,
nm0777360,"Marvin Schwartz",1928,1997
nm0000186,"David Lynch",1946,
nm0657848,"Anita Pallenberg",1942,2017
nm0296917,"Robert Fryer",1920,2000
nm0946811,"Peter Yates",1929,2011
nm0459067,"Harry Kleiner",1916,2007
nm0279302,"Robert L. Fish",1912,1981
nm0195358,"Philip D'Antoni",1929,2018
nm0164540,"Susan Clark",1943,
nm0827594,"Tisha Sterling",1944,
nm0214659,"Brian Degas",1935,
nm0321380,"Angela Giussani",1922,1987
nm0674742,"Jacques Perrin",1941,
nm0218840,"Jacques Demy",1931,1990
nm0000489,"Christopher Lee",1922,2015
nm0923676,"Dennis Wheatley",1897,1977
nm0949239,"Aida Young",1920,2007
nm0575552,"Kay Medford",1919,1980
nm0498899,"Raymond Lefevre",1929,2008
nm0938231,"Frank Wolff",1928,1971
nm0569144,"Vonetta McGee",1945,2010
nm0179281,"Sergio Corbucci",1926,1990
nm0024589,"Mario Amendola",1910,1993
nm0626452,"Michael Nesmith",1942,
nm0145284,"John Castle",1940,
nm0689347,"Martin Poll",1922,2012
nm0000290,"John Barry",1933,2011
nm0116663,"Franco Brusati",1922,1993
nm0195148,"Masolino D'Amico",1939,
nm0311731,"Gogi Gegechkori",1923,2003
nm0636774,"Sayat Nova",1712,1795
nm0641517,"Tim O'Kelly",1941,1990
nm0004088,"László Kovács",1933,2007
nm1061488,"Joseph Weill",,
nm0578859,"Jack Mendelsohn",1926,2017
nm0089868,"Robert F. Blumofe",1909,2003
nm0789520,"Melville Shavelson",1917,2007
nm0140717,"Bob Carroll Jr.",1918,2007
nm0205070,"Madelyn Davis",1921,2011
nm0519654,"Mike Lookinland",1960,
nm0002036,"Ann B. Davis",1926,2014
nm0777442,"Sherwood Schwartz",1916,2011
nm0001582,"Susan Olsen",1961,
nm0460843,"Christopher Knight",1957,
nm0625456,"Jerry Nelson",1934,2012
nm0732896,"Martin P. Robinson",1954,
nm0909259,"Hal B. Wallis",1899,1986
nm0279990,"Benjamin Fisz",1922,1989
nm2471864,"Derek Dempster",,
nm0000314,"Charles Bronson",1921,2003
nm0001673,"Jason Robards",1922,2000
nm0006872,"Sergio Donati",1933,
nm0000934,"Bernardo Bertolucci",1941,2018
nm0001958,"Dirk Bogarde",1921,1999
nm0000918,"Helmut Berger",1944,
nm0353661,"Ever Haggiag",,
nm0005834,"Gene Polito",1918,2010
nm0000967,"Eric Braeden",1941,
nm0769974,"William Schallert",1922,2016
nm0137559,"Carlo Carlini",1929,
nm0103828,"Mario Brega",1923,1994
nm0685559,"Luigi Pistilli",1929,1996
nm0678101,"Giulio Petroni",1917,2010
nm0001228,"Peter Fonda",1940,2019
nm0894682,"Jackie Vernon",1924,1987
nm0710230,"Arthur Rankin Jr.",1924,2014
nm0496746,"J. Lee Thompson",1914,2002
nm0020571,"Heck Allen",1912,1991
nm0005815,"Sven Nykvist",1922,2006
nm0526459,"Siv Lundgren",,
nm0375167,"Erik Hell",1911,1973
nm0445657,"Hiram Keller",1944,1997
nm0740021,"Brunello Rondi",1924,1989
nm0404985,"Jacquelyn Hyde",1931,1992
nm0423618,"Charles H. Joffe",1929,2008
nm0006121,"Marvin Hamlisch",1944,2012
nm0795012,"Lester Shorr",1907,1992
nm0338396,"Walon Green",1936,
nm0002020,Costa-Gavras,1933,
nm0783934,"Jorge Semprún",1923,2011
nm0006319,"Mikis Theodorakis",1925,
nm0354150,"Arthur Hailey",1920,2004
nm0603179,"Alberto Moravia",1907,1990
nm0470906,"Lee Kresel",1918,1980
nm0005886,"Vittorio Storaro",1940,
nm0958831,"Yoshitaka Zushi",1955,
nm0706182,"Bob Rafelson",1933,
nm0917061,"Richard Wechsler",,
nm0391784,"Christopher Holmes",,
nm0183172,"Pierre Cottrell",1945,2015
nm0775447,"Barbet Schroeder",1941,
nm0214038,"Cécile Decugis",1934,2017
nm0601377,"Fabio Testi",1941,
nm0852909,"Mick Taylor",1948,
nm0563100,"David Maysles",1931,1987
nm0121727,"Joanne Burke",,
nm0477417,"Ann-Sofie Kylin",1955,
nm0635959,"Bertil Norström",1923,2012
nm0078725,"Ion Besoiu",1931,2017
nm0876129,"Olga Tudorache",1929,2017
nm0306703,"Irina Gardescu",1947,
nm0630197,"Sergiu Nicolaescu",1930,2013
nm0691489,"Titus Popovici",1930,1994
nm0180119,"Mircea George Cornea",1931,2016
nm0161079,"Fred A. Chulack",1926,2003
nm0006800,"Sandy Dennis",1937,1992
nm0489970,"Andrew Laszlo",1926,2011
nm0835021,"Michael Strong",1918,1980
nm0103357,"Omar N. Bradley",1893,1981
nm0616680,"David Myers",1914,2004
nm0000380,"Robert Duvall",1931,
nm0004555,"Walter Murch",1943,
nm0836375,"Larry Sturhahn",1928,1997
nm0452753,"Albert Kihn",1932,1974
nm0626259,"Franco Nero",1941,
nm0017855,"Julio Alejandro",1906,1995
nm0001626,"Christopher Plummer",1929,
nm0369784,"Richie Havens",1941,2013
nm0002032,"Roger Daltrey",1944,
nm1646319,"Bob Maurice",1937,2008
nm0366422,"Malcolm Hart",1931,
nm0502375,"Don Lenzer",,
nm1724925,"Michael Margetts",,
nm0744081,"Franco Rossetti",1930,2018
nm0935067,"Jason Wingreen",1920,2015
nm0001402,"Terry Jones",1942,
nm0317254,"Nelson Gidding",1919,2004
nm0459660,"Richard H. Kline",1926,2018
nm0343532,"Jack Grossberg",1927,2001
nm0182694,"Andrew M. Costikyan",,
nm0436894,"Irene Kamp",1910,1985
nm0871333,"Claude Traverse",,
nm0412731,"Victor Izay",1923,2014
nm0165049,"Warren Clarke",1947,2014
nm0124833,"Bill Butler",1933,2017
nm0110482,"Albert R. Broccoli",1909,1996
nm0732367,"Andrew Robinson",1942,
nm0345340,"Harry Guardino",1925,1995
nm0763858,"Reni Santoni",1939,
nm0277849,"Rita M. Fink",,
nm0099541,"Pierre Boulle",1912,1994
nm0001702,"Roy Scheider",1932,2008
nm0601811,"Robin Moore",1925,2008
nm0254803,"Don Ellis",1934,1978
nm0001069,"Bud Cort",1948,
nm0000797,"Hal Ashby",1929,1988
nm0612529,"Charles Mulvehill",,
nm0000953,"Peter Bogdanovich",1939,
nm0382263,"Barton Heyman",1937,1996
nm0817881,"Bud Spencer",1929,2016
nm0005645,"Enzo Barboni",1922,2002
nm0956953,"Italo Zingarelli",1930,2000
nm0006200,"Franco Micalizzi",1939,
nm0041281,"Rene Auberjonois",1940,
nm0001137,"William Devane",1939,
nm0622547,"Edmund Naughton",,
nm0006112,"Ron Grainer",1922,1981
nm0143614,"Rosalind Cash",1938,1995
nm0181019,"John William Corrington",1932,1988
nm0783561,"Walter Seltzer",1914,2011
nm0428056,"Evan Jones",1927,
nm0932579,"George Willoughby",1913,1997
nm0779346,"John Scott",1930,
nm0005234,"Donna Mills",1940,
nm0488024,"John Larch",1914,2005
nm0059121,"Dee Barton",1937,2001
nm0205793,"Ninetto Davoli",1948,
nm0741120,"Anna Maria Rosati",,
nm0572682,"Giuseppe Zaccariello",,
nm0332417,"Dardano Sacchetti",1944,
nm0162541,"Charles Cioffi",1935,
nm0662953,"Gordon Parks",1912,2006
nm0085353,"John D.F. Black",1932,2018
nm0155185,"Ching-Chu Chen",1944,
nm0159494,"Raymond Chow",1927,2018
nm0003049,"Peter Thomas",1925,
nm0582891,"Théobald Meurisse",,
nm0852951,"Nathaniel Taylor",1938,2019
nm0358026,"Lynn Hamilton",1930,
nm0930724,"Hal Williams",1938,
nm0005236,"Juliet Mills",1941,
nm0001850,"Billy Dee Williams",1937,
nm0912001,"Jack Warden",1920,2006
nm0143378,"Bernie Casey",1939,2017
nm0002080,"Bob Fosse",1927,1987
nm0410877,"Christopher Isherwood",1904,1986
nm2695124,"Dolly Sharp",1935,1998
nm0198790,"Gerard Damiano",1928,2008
nm0672695,"Louis Peraino",1940,1999
nm0900120,"Georgiy Vitsin",1918,2001
nm0785877,"Aleksandr Sery",1927,1987
nm0865719,"Viktoriya Tokareva",1937,
nm0433384,"John Jympson",1930,2003
nm0287687,"Barry Foster",1927,2002
nm0557281,"Anna Massey",1937,2011
nm0478383,"Arthur La Bern",1909,1990
nm0730126,"Adam Roarke",1937,1996
nm0566671,"George McCowan",1927,1995
nm0007069,"Pierre Richard",1934,
nm0734000,"Jean Rochefort",1930,2017
nm0014800,"Mireille Darc",1938,2017
nm0002216,"Yves Robert",1920,2002
nm0861633,"Raymond W. Thorp",,
nm0120491,"Robert Bunker",,
nm0423663,"Tomisaburô Wakayama",1929,1992
nm0144053,"Sandra Peabody",1948,
nm0410694,"Ulla Isaksson",1916,2000
nm0153590,"Robert Chartoff",1933,2015
nm0672781,"Vincent Peranio",,
nm0319592,"David Gilmour",1946,
nm0942739,"Richard Wright",1943,2008
nm0531066,"Adrian Maben",,
nm0005763,"Willy Kurant",1934,
nm1857717,"Nino DiFonzo",,
nm0684226,"José Pinheiro",1945,
nm0656011,"Amedeo Pagani",,
nm0480379,"Jerry Lacy",1936,
nm0557870,"Ruggero Mastroianni",1929,1996
nm0282671,"Fiona Florence",,
nm0005850,"Giuseppe Rotunno",1923,
nm0496942,"Carl Lee",1926,1986
nm0292631,"Sheila Frazier",1948,
nm0272098,"Phillip Fenty",1939,
nm0797526,"James Signorelli",,
nm0791665,"Patty Shepard",1945,2013
nm0400087,"Deogratias Huerta",,
nm0168746,"Vicente Coello",1915,2006
nm0769121,"Francesco Scardamaglia",1945,2010
nm0000184,"George Lucas",1944,
nm0441718,"Gloria Katz",1942,2018
nm0404754,"Willard Huyck",1945,
nm0002333,"Robert Estrin",1942,
nm0000651,"Sissy Spacek",1949,
nm0864169,"George Aliceson Tipton",1932,2016
nm0005714,"Tak Fujimoto",1939,
nm0001522,"Roddy McDowall",1928,1998
nm0869673,"Jean Tournier",1926,2004
nm0002081,"Edward Fox",1937,
nm0941153,"John Woolf",1913,1999
nm0399275,"Gil Hubbs",,
nm0446485,"Jim Kelly",1946,2013
nm0135622,"Ahna Capri",1944,2010
nm0375370,"Paul M. Heller",1927,
nm0301145,"Leonid Gaidai",1923,1993
nm0119888,"Mikhail A. Bulgakov",1891,1940
nm0522884,"Arthur Lowe",1915,1982
nm0696771,"Alan Price",1942,
nm0896165,"John Victor Smith",,
nm0279518,"Gerry Fisher",1926,2014
nm0800294,"Mayo Simon",1928,
nm0124117,"Dick Bush",1931,1997
nm0000199,"Al Pacino",1940,
nm0770234,"Jerry Schatzberg",1927,
nm0074822,"Lena Bergman",1943,
nm0000761,"Bibi Andersson",1935,2019
nm0540300,"Jan Malmsjö",1932,
nm0908371,"Anita Wall",1940,
nm0365621,"Harry Harrison",1925,2012
nm0405407,"Miroslav Hájek",1919,1993
nm0388744,"Rolf Hoppe",1930,2018
nm0841340,"Karel Svoboda",1938,2007
nm0404702,"Tonny Huurdeman",1922,1991
nm0000682,"Paul Verhoeven",1938,
nm0000907,"Richard Benjamin",1938,
nm0000981,"James Brolin",1940,
nm0113900,"Johnny Brown",1937,
nm0238840,"Ja'net DuBois",1945,
nm0822304,"BernNadette Stanis",1953,
nm0907858,"Jimmie Walker",1947,
nm0738354,"Esther Rolle",1920,1998
nm0005385,"Marion Ross",1928,
nm0005190,"Garry Marshall",1934,2016
nm0359256,"Blanche Hanalis",1915,1992
nm0000757,"Melissa Sue Anderson",1962,
nm0070592,"Mia Bendixsen",1964,
nm0906814,"Kent L. Wakeford",,
nm0637649,"Magali Noël",1932,2015
nm0953025,"Bruno Zanin",1951,
nm0104392,"Armando Brancia",1917,1997
nm0381110,"Michael Hertzberg",,
nm0001476,"Cleavon Little",1939,1992
nm0001620,"Slim Pickens",1919,1983
nm0466327,"Harvey Korman",1927,2008
nm0001640,"Richard Pryor",1940,2005
nm0880078,"Alan Uger",,
nm0680180,"Álex Phillips Jr.",1935,2007
nm0916434,"Robert Webber",1924,1989
nm0001159,"Faye Dunaway",1941,
nm0000025,"Jerry Goldsmith",1929,2004
nm0000432,"Gene Hackman",1930,
nm0002078,"Frederic Forrest",1936,
nm0124832,"Bill Butler",1921,
nm0156816,"Richard Chew",1940,
nm0486136,"Hope Lange",1933,2003
nm0444198,"Steven Keats",1945,1994
nm0307257,"Brian Garfield",1939,2018
nm0484635,"Hal Landers",1928,1991
nm0379198,"Norman T. Herman",1924,
nm0763436,"Antonio Santean",1936,2014
nm0005769,"Philip H. Lathrop",1912,1995
nm0765325,"Daniel Sarky",1943,1999
nm0346535,"Pierre Guffroy",1926,2010
nm0162948,"Franco Citti",1935,2016
nm0099102,"Tessa Bouché",,
nm0267279,"Antonio Fargas",1946,
nm0114422,"Peter Brown",1935,2016
nm0002279,"Chuck McClelland",,
nm0355182,"Ronald Halicki",1948,
nm0434158,"Philip Kachaturian",,
nm0882883,"Jack Vacek",,
nm0911307,"Cotton Warburton",1911,1982
nm0077607,"Ken Berry",1933,2018
nm0909556,"Bill Walsh",1913,1975
nm0005980,"George Bruns",1914,1983
nm0758360,"Horacio Salinas",,
nm0179924,"Rafael Corkidi",1930,2013
nm0774192,"Kurt Schnit",,
nm0461361,"Gregory Knoph",,
nm0555642,"Maria Marx",,
nm0293354,"David F. Friedman",1923,2011
nm0848693,"Mary Tamm",1950,2012
nm0743584,"Kenneth Ross",,
nm0548999,"George Markstein",1929,1987
nm0001587,"Alan J. Pakula",1928,1998
nm0000079,"Raquel Welch",1940,
nm0394077,"Heinz Hopf",1934,2001
nm0037036,"Per-Axel Arosenius",1920,1981
nm0895804,"Bo Arne Vibenius",1943,
nm0526609,"Ralph Lundsten",1936,
nm0000280,"Catherine Bach",1954,
nm0005814,"Bruno Nuytten",1945,
nm1152181,"David Armstrong",,
nm0768795,"Prunella Scales",1932,
nm0095665,"Connie Booth",1940,
nm0283148,"Gilly Flower",1908,2001
nm0355363,"Brian Hall",1937,1997
nm0175560,"Terence Conoley",1919,2016
nm0004958,"Marla Gibbs",1931,
nm0184429,"Franklin Cover",1928,2006
nm0681604,"Charlie Picerni",1935,
nm0533806,"Peter MacLean",1936,2003
nm0550671,"Terence Marsh",1931,2018
nm0641939,"Ryan O'Neal",1941,
nm0001943,"Marisa Berenson",1947,
nm0428618,"L.Q. Jones",1927,
nm0255196,"Harlan Ellison",1934,2018
nm0190030,"Wayne Cruseturner",1937,2015
nm0606308,"John Arthur Morrill",,2015
nm0004434,"Shashi Kapoor",1938,2017
nm0747131,"Nirupa Roy",1931,2004
nm0015287,"Javed Akhtar",1945,
nm0001030,"John Cazale",1935,1978
nm0101604,"Sully Boyar",1923,2001
nm0601944,"Thomas Moore",,
nm0909063,"Leslie Waller",1923,2007
nm0587249,"Sylvia Miles",1924,2019
nm0135658,"Remo Caprino",1944,
nm0226889,"Robert Dillon",1932,
nm0319932,"Bryan Gindoff",1945,
nm0378256,"Bruce Henstell",,
nm0006031,"Barry De Vorzon",1934,
nm0732430,"Bruce Robinson",1946,
nm0347045,"Frances Vernor Guille",,
nm0001424,"Udo Kier",1944,
nm0310481,"Jean Gaven",1922,2014
nm0042213,"Dominique Aury",1907,1998
nm0001940,"Peter Benchley",1940,2006
nm0331956,"Carl Gottlieb",1938,
nm0213964,"Jan Decorte",1950,
nm0146692,"Guy Cavagnac",1934,
nm0449394,"Liliane de Kermadec",1928,
nm0433560,"Corinne Jénart",,
nm0057685,"Keith Barron",1934,2017
nm0175428,"Kevin Connor",1937,
nm0123194,"Edgar Rice Burroughs",1875,1950
nm0147247,"James Cawthorn",,
nm0006762,"Saeed Jaffrey",1929,2015
nm0456017,"Rudyard Kipling",1865,1936
nm0286048,"John Foreman",1925,1992
nm0342737,"Juan Grizzle",,
nm0055848,"Arlene Barnett",,
nm0055928,"Jonnie Barnett",,
nm0001221,"Louise Fletcher",1934,
nm0325743,"Bo Goldman",1932,
nm0005765,"Luigi Kuveiller",1927,2013
nm0376101,"David Hemmings",1941,2003
nm0617736,"Macha Méril",1940,
nm0006102,Goblin,,
nm0639782,"Richard O'Brien",1942,
nm0005893,"Peter Suschitzky",1941,
nm0000726,"Maud Adams",1945,
nm0422484,"Norman Jewison",1926,
nm0093678,"Paolo Bonacelli",1937,
nm0122382,"John F. Burnett",,
nm0006889,"Herbert Ross",1927,2001
nm0439482,"John Karlen",1933,
nm0634368,"William F. Nolan",1928,
nm0000457,"John Hurt",1940,2017
nm0703946,"Patricia Quinn",1944,
nm0001772,"Patrick Stewart",1940,
nm0304665,"Lowell Ganz",1948,
nm0745237,"Mark Rothman",1939,
nm0123680,"Norman Burton",1923,2003
nm0000134,"Robert De Niro",1943,
nm0077012,"Carl Bernstein",1944,
nm0006916,"Michael Ritchie",1938,2001
nm0484111,"Bill Lancaster",1947,1997
nm0415494,"Stanley R. Jaffe",1940,
nm0193303,"Dan Curtis",1927,2006
nm0549821,"Jacques R. Marquette",1915,1999
nm0834896,"Gary Stromberg",1942,
nm0001740,"O.J. Simpson",1947,
nm0280234,"F. Scott Fitzgerald",1896,1940
